Concept ID,Norwegian Term,English Term,Released,VSO Applicable
1264210007,fingolimod (som fingolimodhydroklorid) kaps 500 mikrog,Fingolimod (as fingolimod hydrochloride) 500 microgram oral capsule,,True
1025311000202102,fenofibrat kaps 200 mg,Fenofibrate 200 mg oral capsule,,True
407101003,gefitinib tab 250 mg,Gefitinib 250 mg oral tablet,,True
1106001000202106,imlifidase pulv til kons til inf væske 11 mg/hgl,Imlifidase 11 mg powder for concentrate for solution for infusion vial,,True
784971001,adrenalin (som adrenalintartrat)/lidokainhydroklorid inj væske 5 mikrog/ml + 20 mg/ml,Epinephrine (as epinephrine bitartrate) 5 microgram/mL and lidocaine hydrochloride 20 mg/mL solution for injection,,True
414124007,erlotinib (som erlotinibhydroklorid) tab 100 mg,Erlotinib (as erlotinib hydrochloride) 100 mg oral tablet,,True
325481004,etinyløstradiol tab 50 mikrog,Ethinylestradiol 50 microgram oral tablet,,True
407922008,olanzapin smeltetab 15 mg,Olanzapine 15 mg orodispersible tablet,,True
332195009,kalsipotriol salve 50 mikrog/g,Calcipotriol 50 microgram/g cutaneous ointment,,True
317448000,balsalaziddinatrium kaps 750 mg,Balsalazide disodium 750 mg oral capsule,,True
107331000202104,mesalazin enterotab 1 g,Mesalamine 1 g gastro-resistant oral tablet,,True
784860001,lansoprazol smeltetab 30 mg,Lansoprazole 30 mg orodispersible tablet,,True
398875005,pegvisomant pulv til inj væske 10 mg/hgl,Pegvisomant 10 mg powder for solution for injection vial,,True
508931000202106,prednisolon (som prednisolonmetasulfobenzoatnatrium) smeltetab 20 mg,Prednisolone (as prednisolone metasulfobenzoate sodium) 20 mg orodispersible tablet,,True
1101971000202105,metoksypolyetylenglykol-epoetin beta inj væske 150 mikrog/sprøyte,Methoxy polyethylene glycol-epoetin beta 150 microgram solution for injection syringe,,True
1074201000202107,"glukose (som glukosemonohydrat)/natriumklorid inf væske 25 mg/ml + 4,5 mg/ml",Glucose (as glucose monohydrate) 25 mg/mL and sodium chloride 4.5 mg/mL solution for infusion,,True
330061001,allopurinol tab 100 mg,Allopurinol 100 mg oral tablet,,True
1101871000202100,natalizumab inj væske 150 mg/sprøyte,Natalizumab 150 mg solution for injection syringe,,True
785160009,loperamidhydroklorid mikst 200 mikrog/ml,Loperamide hydrochloride 200 microgram/mL oral solution,,True
1026071000202101,klobetasolpropionat sjampo 500 mikrog/g,Clobetasol propionate 500 microgram/g shampoo,,True
409298002,hydroklortiazid/valsartan tab 25 mg + 160 mg,Hydrochlorothiazide 25 mg and valsartan 160 mg oral tablet,,True
1019521000202105,esmololhydroklorid inf væske 10 mg/ml,Esmolol hydrochloride 10 mg/mL solution for infusion,,True
407910005,artemeter/lumefantrin tab 20 mg + 120 mg,Artemether 20 mg and lumefantrine 120 mg oral tablet,,True
1020201000202103,fenytoin tab 100 mg,Phenytoin 100 mg oral tablet,,True
1086501000202106,isatuksimab kons til inf væske 20 mg/ml,Isatuximab 20 mg/mL concentrate for solution for infusion,,True
770283005,budesonid inh pulv 400 mikrog/aktivering,Budesonide 400 microgram/actuation powder for inhalation,,True
217811000202101,metadonhydroklorid mikst 115 mg/flaske,Methadone hydrochloride 115 mg oral solution bottle,,True
1004681000202109,tyroidea-kjertel tab 65 mg,Thyroid gland 65 mg oral tablet,,False
1287184002,darolutamid tab 300 mg,Darolutamide 300 mg oral tablet,,True
408036003,rosuvastatinkalsium tab 10 mg,Rosuvastatin (as rosuvastatin calcium) 10 mg oral tablet,,True
217271000202109,hydrokortison kaps modif frisetting 10 mg,Hydrocortisone 10 mg modified-release oral capsule,,True
424264002,atazanavir (som atazanavirsulfat) kaps 300 mg,Atazanavir (as atazanavir sulfate) 300 mg oral capsule,,True
1172719006,natriumhydrogenkarbonat tab 1 g,Sodium bicarbonate 1 g oral tablet,,True
322891009,karbamazepin mikst 20 mg/ml,Carbamazepine 20 mg/mL oral suspension,,True
321366002,klorpromazinhydroklorid tab 25 mg,Chlorpromazine hydrochloride 25 mg oral tablet,,True
1075441000202105,ekonazolnitrat/triamcinolonacetonid krem 10 mg/g + 1 mg/g,Econazole nitrate 10 mg/g and triamcinolone acetonide 1 mg/g cutaneous cream,,True
1197445003,acetylsalisylsyre tab 500 mg,Aspirin 500 mg oral tablet,,True
1153648000,eribulin (som eribulinmesilat) inj væske 440 mikrog/ml,Eribulin (as eribulin mesilate) 440 microgram/mL solution for injection,,True
321485000,perfenazin tab 4 mg,Perphenazine 4 mg oral tablet,,True
442358000,plerixafor inj væske 20 mg/ml,Plerixafor 20 mg/mL solution for injection,,True
1023851000202105,mometasonfuroat (som mometasonfuroatmonohydrat) nesespray 50 mikrog/aktivering,Mometasone furoate (as mometasone furoate monohydrate) 50 microgram/actuation nasal suspension spray,,True
1075271000202103,timolol (som timololmaleat)/travoprost øyedr 5 mg/ml + 40 mikrog/ml,Timolol (as timolol maleate) 5 mg/mL and travoprost 40 microgram/mL eye drops solution,,True
1287487000,filgotinib (som filgotinibmaleat) tab 200 mg,Filgotinib (as filgotinib maleate) 200 mg oral tablet,,True
1015771000202102,ibuprofen stikkpille 60 mg,Ibuprofen 60 mg rectal suppository,,True
840668001,lenvatinib (som lenvatinibmesilat) kaps 4 mg,Lenvatinib (as lenvatinib mesilate) 4 mg oral capsule,,True
1153434008,amlodipin (som amlodipinbesilat)/valsartan tab 10 mg + 160 mg,Amlodipine (as amlodipine besilate) 10 mg and valsartan 160 mg oral tablet,,True
1091111000202107,esomeprazol enterokaps 20 mg,Esomeprazole 20 mg gastro-resistant oral capsule,,True
347701000202107,remimazolam (som remimazolam besilat) pulv til kons til inj/inf væske 50 mg/hgl,Remimazolam (as remimazolam besylate) 50 mg powder for concentrate for solution for injection or infusion vial,,True
323157000,selegilinhydroklorid tab 10 mg,Selegiline hydrochloride 10 mg oral tablet,,True
326021001,danazol kaps 100 mg,Danazol 100 mg oral capsule,,True
330284003,aciklovir øyesalve 30 mg/g,Aciclovir 30 mg/g eye ointment,,True
863988007,panobinostat (som panobinostatlaktat) kaps 10 mg,Panobinostat (as panobinostat lactate) 10 mg oral capsule,,True
1034161000202104,fentanyl (som fentanylsitrat) nesespray 200 mikrog/aktivering,Fentanyl (as fentanyl citrate) 200 microgram/actuation nasal solution spray,,True
1217483008,efmoroktokog alfa pulv til inj væske 500 IE/hgl,Efmoroctocog alfa 500 unit powder for solution for injection vial,,False
567831000202102,aluminiumacetotartrat/etanol øredr 10 mg/g + 100 mg/g,Aluminium acetotartrate 10 mg/g and ethanol 100 mg/g ear drops solution,,True
1043211000202107,olanzapin (som olanzapinpamoatmonohydrat) pulv til DEPOTinj væske 210 mg/hgl,Olanzapine (as olanzapine embonate monohydrate) 210 mg powder for prolonged-release suspension for injection vial,,True
1029021000202106,papaverinhydroklorid inj væske 25 mg/ml,Papaverine hydrochloride 25 mg/mL solution for injection,,True
1018551000202106,alprazolam DEPOTtab 3 mg,Alprazolam 3 mg prolonged-release oral tablet,,True
1039741000202103,gadotersyre (som gadoteratmeglumin) inj væske 500 mikromol/ml,Gadoteric acid (as gadoterate meglumine) 500 umol/mL solution for injection,,True
768287006,vortioksetin (som vortioksetinhydrobromid) tab 20 mg,Vortioxetine (as vortioxetine hydrobromide) 20 mg oral tablet,,True
323048009,okskarbazepin tab 600 mg,Oxcarbazepine 600 mg oral tablet,,True
1106101000202107,apraklonidin (som apraklonidinhydroklorid) øyedr 10 mg/ml,Apraclonidine (as apraclonidine hydrochloride) 10 mg/mL eye drops solution,,True
1025791000202109,perflubutan pulv og væske til inj væske 8 mikrol/ml,Perfluorobutane 8 microliter/mL powder for dispersion for injection,,True
1039341000202102,metadonhydroklorid mikst 120 mg/flaske,Methadone hydrochloride 120 mg oral solution bottle,,True
1028431000202109,desmopressinacetat nesespray 150 mikrog/aktivering,Desmopressin acetate 150 microgram/actuation nasal solution spray,,True
